"","Datetime","Adj Close","Lower Bound","Upper Bound"
"41",2023-02-22 16:00:00,23646.58203125,NA,NA
"42",2023-02-22 17:00:00,23755.025390625,NA,NA
"43",2023-02-22 18:00:00,23771.912109375,NA,NA
"44",2023-02-22 19:00:00,23815.115234375,NA,NA
"45",2023-02-22 20:00:00,23804.107421875,NA,NA
"46",2023-02-22 21:00:00,23821.3203125,NA,NA
"47",2023-02-22 22:00:00,24071.224609375,NA,NA
"48",2023-02-22 23:00:00,24190.73828125,NA,NA
"49",2023-02-23 00:00:00,24144.240234375,NA,NA
"50",2023-02-23 01:00:00,24161.146484375,NA,NA
"51",2023-02-23 02:00:00,24542.30859375,NA,NA
"52",2023-02-23 03:00:00,24478.12890625,NA,NA
"53",2023-02-23 04:00:00,24489.142578125,NA,NA
"54",2023-02-23 05:00:00,24401.380859375,NA,NA
"55",2023-02-23 06:00:00,24395.2890625,NA,NA
"56",2023-02-23 07:00:00,24392.607421875,NA,NA
"57",2023-02-23 08:00:00,24430.640625,NA,NA
"58",2023-02-23 09:00:00,24344.060546875,NA,NA
"59",2023-02-23 10:00:00,24279.1328125,NA,NA
"60",2023-02-23 11:00:00,23772.6015625,NA,NA
"61",2023-02-23 12:00:00,23954.080078125,NA,NA
"62",2023-02-23 13:00:00,24016.998046875,NA,NA
"63",2023-02-23 14:00:00,24040.58984375,NA,NA
"64",2023-02-23 15:00:00,23956.86328125,NA,NA
"65",2023-02-23 16:00:00,23836.671875,NA,NA
"66",2023-02-23 17:00:00,23861.37890625,NA,NA
"67",2023-02-23 18:00:00,23867.673828125,NA,NA
"68",2023-02-23 19:00:00,23976.513671875,NA,NA
"69",2023-02-23 20:00:00,23957.96875,NA,NA
"70",2023-02-23 21:00:00,23911.3046875,NA,NA
"71",2023-02-23 22:00:00,23882.015625,NA,NA
"72",2023-02-23 23:00:00,23944.42578125,NA,NA
"73",2023-02-24 00:00:00,23958.359375,NA,NA
"74",2023-02-24 01:00:00,24024.140625,NA,NA
"75",2023-02-24 02:00:00,23950.287109375,NA,NA
"76",2023-02-24 03:00:00,23965.59375,NA,NA
"77",2023-02-24 04:00:00,23977.427734375,NA,NA
"78",2023-02-24 05:00:00,23916.029296875,NA,NA
"79",2023-02-24 06:00:00,23908.259765625,NA,NA
"80",2023-02-24 07:00:00,23862.271484375,NA,NA
"81",2023-02-24 08:00:00,23904.73046875,NA,NA
"82",2023-02-24 09:00:00,23867.1796875,NA,NA
"83",2023-02-24 10:00:00,23873.2578125,NA,NA
"84",2023-02-24 11:00:00,23885.115234375,NA,NA
"85",2023-02-24 12:00:00,23903.60546875,NA,NA
"86",2023-02-24 13:00:00,23796.064453125,NA,NA
"87",2023-02-24 14:00:00,23850.330078125,NA,NA
"88",2023-02-24 15:00:00,23392.5859375,NA,NA
"89",2023-02-24 16:00:00,23217.298828125,NA,NA
"90",2023-02-24 17:00:00,23097.560546875,NA,NA
"91",2023-02-24 18:00:00,23139.73828125,NA,NA
"92",2023-02-24 19:00:00,23152.109375,NA,NA
"93",2023-02-24 20:00:00,23225.9453125,NA,NA
"94",2023-02-24 21:00:00,23109.8125,NA,NA
"95",2023-02-24 22:00:00,23103.1171875,NA,NA
"96",2023-02-24 23:00:00,23199.892578125,NA,NA
"97",2023-02-25 00:00:00,23165.3203125,NA,NA
"98",2023-02-25 01:00:00,23204.515625,NA,NA
"99",2023-02-25 02:00:00,23104.314453125,NA,NA
"100",2023-02-25 03:00:00,23108.359375,NA,NA
"101",2023-02-25 04:00:00,23122.630859375,NA,NA
"102",2023-02-25 05:00:00,23058.66015625,NA,NA
"103",2023-02-25 06:00:00,23095.962890625,NA,NA
"104",2023-02-25 07:00:00,23119.62890625,NA,NA
"105",2023-02-25 08:00:00,23127.4375,NA,NA
"106",2023-02-25 09:00:00,23069.13671875,NA,NA
"107",2023-02-25 10:00:00,22969.77734375,NA,NA
"108",2023-02-25 11:00:00,22986.224609375,NA,NA
"109",2023-02-25 12:00:00,23017.654296875,NA,NA
"110",2023-02-25 13:00:00,23028.474609375,NA,NA
"111",2023-02-25 14:00:00,23033.27734375,NA,NA
"112",2023-02-25 15:00:00,23003.21875,NA,NA
"113",2023-02-25 16:00:00,23023.671875,NA,NA
"114",2023-02-25 17:00:00,23049.47265625,NA,NA
"115",2023-02-25 18:00:00,22995.57421875,NA,NA
"116",2023-02-25 19:00:00,22981.447265625,NA,NA
"117",2023-02-25 20:00:00,22923.080078125,NA,NA
"118",2023-02-25 21:00:00,22916.07421875,NA,NA
"119",2023-02-25 22:00:00,23134.33984375,NA,NA
"120",2023-02-25 23:00:00,23171.150390625,NA,NA
"121",2023-02-26 00:00:00,23111.482421875,NA,NA
"122",2023-02-26 01:00:00,23120.490234375,NA,NA
"123",2023-02-26 02:00:00,23198.9296875,NA,NA
"124",2023-02-26 03:00:00,23232.634765625,NA,NA
"125",2023-02-26 04:00:00,23204.421875,NA,NA
"126",2023-02-26 05:00:00,23169.388671875,NA,NA
"127",2023-02-26 06:00:00,23163.10546875,NA,NA
"128",2023-02-26 07:00:00,23168.015625,NA,NA
"129",2023-02-26 08:00:00,23168.548828125,NA,NA
"130",2023-02-26 09:00:00,23266.287109375,NA,NA
"131",2023-02-26 10:00:00,23235.455078125,NA,NA
"132",2023-02-26 11:00:00,23251.97265625,NA,NA
"133",2023-02-26 12:00:00,23165.232421875,NA,NA
"134",2023-02-26 13:00:00,23200.138671875,NA,NA
"135",2023-02-26 14:00:00,23233.498046875,NA,NA
"136",2023-02-26 15:00:00,23245.61328125,NA,NA
"137",2023-02-26 16:00:00,23202.4453125,NA,NA
"138",2023-02-26 17:00:00,23232.41796875,NA,NA
"139",2023-02-26 18:00:00,23495.115234375,NA,NA
"140",2023-02-26 19:00:00,23520.521484375,NA,NA
"141",2023-02-26 20:00:00,23639.146484375,NA,NA
"142",2023-02-26 21:00:00,23578.265625,NA,NA
"143",2023-02-26 22:00:00,23449.287109375,NA,NA
"144",2023-02-26 23:00:00,23558.6796875,NA,NA
"145",2023-02-27 00:00:00,23499.244140625,NA,NA
"146",2023-02-27 01:00:00,23550.369140625,NA,NA
"147",2023-02-27 02:00:00,23560.6171875,NA,NA
"148",2023-02-27 03:00:00,23577.1875,NA,NA
"149",2023-02-27 04:00:00,23510.962890625,NA,NA
"150",2023-02-27 05:00:00,23412.666015625,NA,NA
"151",2023-02-27 06:00:00,23422.048828125,NA,NA
"152",2023-02-27 07:00:00,23443.892578125,NA,NA
"153",2023-02-27 08:00:00,23392.59375,NA,NA
"154",2023-02-27 09:00:00,23402.53515625,NA,NA
"155",2023-02-27 10:00:00,23414.658203125,NA,NA
"156",2023-02-27 11:00:00,23427.69921875,NA,NA
"157",2023-02-27 12:00:00,23403.7265625,NA,NA
"158",2023-02-27 13:00:00,23724.298828125,NA,NA
"159",2023-02-27 14:00:00,23784.361328125,NA,NA
"160",2023-02-27 15:00:00,23560.19140625,NA,NA
"161",2023-02-27 16:00:00,23411.9296875,NA,NA
"162",2023-02-27 17:00:00,23361.072265625,NA,NA
"163",2023-02-27 18:00:00,23260.302734375,NA,NA
"164",2023-02-27 19:00:00,23295.7421875,NA,NA
"165",2023-02-27 20:00:00,23309.595703125,NA,NA
"166",2023-02-27 21:00:00,23398.453125,NA,NA
"167",2023-02-27 22:00:00,23512.35546875,NA,NA
"168",2023-02-27 23:00:00,23521.888671875,NA,NA
"169",2023-02-28 00:00:00,23462.296875,NA,NA
"170",2023-02-28 01:00:00,23445.447265625,NA,NA
"171",2023-02-28 02:00:00,23454.740234375,NA,NA
"172",2023-02-28 03:00:00,23485.875,NA,NA
"173",2023-02-28 04:00:00,23439.435546875,NA,NA
"174",2023-02-28 05:00:00,23401.046875,NA,NA
"175",2023-02-28 06:00:00,23412.185546875,NA,NA
"176",2023-02-28 07:00:00,23270.166015625,NA,NA
"177",2023-02-28 08:00:00,23301.52734375,NA,NA
"178",2023-02-28 09:00:00,23305.80078125,NA,NA
"179",2023-02-28 10:00:00,23373.08203125,NA,NA
"180",2023-02-28 11:00:00,23408.267578125,NA,NA
"181",2023-02-28 12:00:00,23471.76171875,NA,NA
"182",2023-02-28 13:00:00,23417.125,NA,NA
"183",2023-02-28 14:00:00,23461.810546875,NA,NA
"184",2023-02-28 15:00:00,23516.955078125,NA,NA
"185",2023-02-28 16:00:00,23477.333984375,NA,NA
"186",2023-02-28 17:00:00,23549.953125,NA,NA
"187",2023-02-28 18:00:00,23492.3125,NA,NA
"188",2023-02-28 19:00:00,23294.486328125,NA,NA
"189",2023-02-28 20:00:00,23317.74609375,NA,NA
"190",2023-02-28 21:00:00,23144.05859375,NA,NA
"191",2023-02-28 22:00:00,23178.435546875,NA,NA
"192",2023-02-28 23:00:00,23152.11328125,NA,NA
"193",2023-03-01 00:00:00,23089.736328125,NA,NA
"194",2023-03-01 01:00:00,23270.861328125,NA,NA
"195",2023-03-01 02:00:00,23324.884765625,NA,NA
"196",2023-03-01 03:00:00,23447.71484375,NA,NA
"197",2023-03-01 04:00:00,23778.97265625,NA,NA
"198",2023-03-01 05:00:00,23700.65625,NA,NA
"199",2023-03-01 06:00:00,23758.73828125,NA,NA
"200",2023-03-01 07:00:00,23721.662109375,NA,NA
"201",2023-03-01 08:00:00,23875.796875,NA,NA
"202",2023-03-01 09:00:00,23779.765625,NA,NA
"203",2023-03-01 10:00:00,23775.18359375,NA,NA
"204",2023-03-01 11:00:00,23741.0390625,NA,NA
"205",2023-03-01 12:00:00,23738.404296875,NA,NA
"206",2023-03-01 13:00:00,23700.455078125,NA,NA
"207",2023-03-01 14:00:00,23777.255859375,NA,NA
"208",2023-03-01 15:00:00,23721.572265625,NA,NA
"209",2023-03-01 16:00:00,23719.39453125,NA,NA
"210",2023-03-01 17:00:00,23726.3046875,NA,NA
"211",2023-03-01 18:00:00,23691.939453125,NA,NA
"212",2023-03-01 19:00:00,23423.494140625,NA,NA
"213",2023-03-01 20:00:00,23442.08203125,NA,NA
"214",2023-03-01 21:00:00,23550.552734375,NA,NA
"215",2023-03-01 22:00:00,23537.322265625,NA,NA
"216",2023-03-01 23:00:00,23644.326171875,NA,NA
"217",2023-03-02 00:00:00,23631.626953125,NA,NA
"218",2023-03-02 01:00:00,23534.931640625,NA,NA
"219",2023-03-02 02:00:00,23500.220703125,NA,NA
"220",2023-03-02 03:00:00,23514.4296875,NA,NA
"221",2023-03-02 04:00:00,23537.791015625,NA,NA
"222",2023-03-02 05:00:00,23450.46484375,NA,NA
"223",2023-03-02 06:00:00,23471.04296875,NA,NA
"224",2023-03-02 07:00:00,23407.287109375,NA,NA
"225",2023-03-02 08:00:00,23449.79296875,NA,NA
"226",2023-03-02 09:00:00,23427.814453125,NA,NA
"227",2023-03-02 10:00:00,23395.6953125,NA,NA
"228",2023-03-02 11:00:00,23427.34765625,NA,NA
"229",2023-03-02 12:00:00,23355.779296875,NA,NA
"230",2023-03-02 13:00:00,23318.3828125,NA,NA
"231",2023-03-02 14:00:00,23314.35546875,NA,NA
"232",2023-03-02 15:00:00,23361.552734375,NA,NA
"233",2023-03-02 16:00:00,23285.546875,NA,NA
"234",2023-03-02 17:00:00,23280.517578125,NA,NA
"235",2023-03-02 18:00:00,23422.837890625,NA,NA
"236",2023-03-02 19:00:00,23473.162109375,NA,NA
"237",2023-03-02 20:00:00,23470.2109375,NA,NA
"238",2023-03-02 21:00:00,23439.466796875,NA,NA
"239",2023-03-02 22:00:00,23497.279296875,NA,NA
"240",2023-03-02 23:00:00,23474.365234375,NA,NA
"241",2023-03-03 00:00:00,23433.931640625,NA,NA
"242",2023-03-03 01:00:00,22281.33984375,NA,NA
"243",2023-03-03 02:00:00,22367.736328125,NA,NA
"244",2023-03-03 03:00:00,22351.439453125,NA,NA
"245",2023-03-03 04:00:00,22400.919921875,NA,NA
"246",2023-03-03 05:00:00,22367.24609375,NA,NA
"247",2023-03-03 06:00:00,22402.166015625,NA,NA
"248",2023-03-03 07:00:00,22384.712890625,NA,NA
"249",2023-03-03 08:00:00,22430.009765625,NA,NA
"250",2023-03-03 09:00:00,22386.814453125,NA,NA
"251",2023-03-03 10:00:00,22377.412109375,NA,NA
"252",2023-03-03 11:00:00,22366.779296875,NA,NA
"253",2023-03-03 12:00:00,22356.09375,NA,NA
"254",2023-03-03 13:00:00,22409.619140625,NA,NA
"255",2023-03-03 14:00:00,22412.7109375,NA,NA
"256",2023-03-03 15:00:00,22353.599609375,NA,NA
"257",2023-03-03 16:00:00,22371.078125,NA,NA
"258",2023-03-03 17:00:00,22428.251953125,NA,NA
"259",2023-03-03 18:00:00,22335.3515625,NA,NA
"260",2023-03-03 19:00:00,22368.740234375,NA,NA
"261",2023-03-03 20:00:00,22332.626953125,NA,NA
"262",2023-03-03 21:00:00,22269.19140625,NA,NA
"263",2023-03-03 22:00:00,22339.603515625,NA,NA
"264",2023-03-03 23:00:00,22360.94140625,NA,NA
"265",2023-03-04 00:00:00,22389.2265625,NA,NA
"266",2023-03-04 01:00:00,22363.08203125,NA,NA
"267",2023-03-04 02:00:00,22357.068359375,NA,NA
"268",2023-03-04 03:00:00,22356.99609375,NA,NA
"269",2023-03-04 04:00:00,22349.6875,NA,NA
"270",2023-03-04 05:00:00,22331.751953125,NA,NA
"271",2023-03-04 06:00:00,22387.248046875,NA,NA
"272",2023-03-04 07:00:00,22376.177734375,NA,NA
"273",2023-03-04 08:00:00,22355.205078125,NA,NA
"274",2023-03-04 09:00:00,22359.69140625,NA,NA
"275",2023-03-04 10:00:00,22351.125,NA,NA
"276",2023-03-04 11:00:00,22356.548828125,NA,NA
"277",2023-03-04 12:00:00,22394.962890625,NA,NA
"278",2023-03-04 13:00:00,22370.4296875,NA,NA
"279",2023-03-04 14:00:00,22354.974609375,NA,NA
"280",2023-03-04 15:00:00,22337.29296875,NA,NA
"281",2023-03-04 16:00:00,22332.533203125,NA,NA
"282",2023-03-04 17:00:00,22317.15234375,NA,NA
"283",2023-03-04 18:00:00,22328.14453125,NA,NA
"284",2023-03-04 19:00:00,22261.0078125,NA,NA
"285",2023-03-04 20:00:00,22256.7734375,NA,NA
"286",2023-03-04 21:00:00,22232.986328125,NA,NA
"287",2023-03-04 22:00:00,22314.14453125,NA,NA
"288",2023-03-04 23:00:00,22351.763671875,NA,NA
"289",2023-03-05 00:00:00,22376.986328125,NA,NA
"290",2023-03-05 01:00:00,22582.8671875,NA,NA
"291",2023-03-05 02:00:00,22378.513671875,NA,NA
"292",2023-03-05 03:00:00,22410.64453125,NA,NA
"293",2023-03-05 04:00:00,22464.775390625,NA,NA
"294",2023-03-05 05:00:00,22431.916015625,NA,NA
"295",2023-03-05 06:00:00,22430.83984375,NA,NA
"296",2023-03-05 07:00:00,22391.966796875,NA,NA
"297",2023-03-05 08:00:00,22343.6171875,NA,NA
"298",2023-03-05 09:00:00,22387.6171875,NA,NA
"299",2023-03-05 10:00:00,22413.62109375,NA,NA
"300",2023-03-05 11:00:00,22414.201171875,NA,NA
"301",2023-03-05 12:00:00,22429.658203125,NA,NA
"302",2023-03-05 13:00:00,22471.33203125,NA,NA
"303",2023-03-05 14:00:00,22447.802734375,NA,NA
"304",2023-03-05 15:00:00,22453.37890625,NA,NA
"305",2023-03-05 16:00:00,22445.66796875,NA,NA
"306",2023-03-05 17:00:00,22438.791015625,NA,NA
"307",2023-03-05 18:00:00,22444.919921875,NA,NA
"308",2023-03-05 19:00:00,22415.08984375,NA,NA
"309",2023-03-05 20:00:00,22429.6796875,NA,NA
"310",2023-03-05 21:00:00,22482.66015625,NA,NA
"311",2023-03-05 22:00:00,22434.04296875,NA,NA
"312",2023-03-05 23:00:00,22436.8984375,NA,NA
"313",2023-03-06 00:00:00,22454.66015625,NA,NA
"314",2023-03-06 01:00:00,22371.404296875,NA,NA
"315",2023-03-06 02:00:00,22396.119140625,NA,NA
"316",2023-03-06 03:00:00,22397.87109375,NA,NA
"317",2023-03-06 04:00:00,22349.931640625,NA,NA
"318",2023-03-06 05:00:00,22370.802734375,NA,NA
"319",2023-03-06 06:00:00,22409.1953125,NA,NA
"320",2023-03-06 07:00:00,22401.48828125,NA,NA
"321",2023-03-06 08:00:00,22412.875,NA,NA
"322",2023-03-06 09:00:00,22400.650390625,NA,NA
"323",2023-03-06 10:00:00,22407.392578125,NA,NA
"324",2023-03-06 11:00:00,22382.9296875,NA,NA
"325",2023-03-06 12:00:00,22406.08984375,NA,NA
"326",2023-03-06 13:00:00,22450.34765625,NA,NA
"327",2023-03-06 14:00:00,22451.947265625,NA,NA
"328",2023-03-06 15:00:00,22562.412109375,NA,NA
"329",2023-03-06 16:00:00,22543.021484375,NA,NA
"330",2023-03-06 17:00:00,22496.43359375,NA,NA
"331",2023-03-06 18:00:00,22530.05859375,NA,NA
"332",2023-03-06 19:00:00,22435.796875,NA,NA
"333",2023-03-06 20:00:00,22377.267578125,NA,NA
"334",2023-03-06 21:00:00,22418.11328125,NA,NA
"335",2023-03-06 22:00:00,22442.791015625,NA,NA
"336",2023-03-06 23:00:00,22430.16015625,NA,NA
"337",2023-03-07 00:00:00,22435.89453125,NA,NA
"338",2023-03-07 01:00:00,22486.98046875,NA,NA
"339",2023-03-07 02:00:00,22492.26171875,NA,NA
"340",2023-03-07 03:00:00,22469.373046875,NA,NA
"341",2023-03-07 04:00:00,22482.0234375,NA,NA
"342",2023-03-07 05:00:00,22472.00390625,NA,NA
"343",2023-03-07 06:00:00,22457.640625,NA,NA
"344",2023-03-07 07:00:00,22431.91796875,NA,NA
"345",2023-03-07 08:00:00,22434.30859375,NA,NA
"346",2023-03-07 09:00:00,22390.47265625,NA,NA
"347",2023-03-07 10:00:00,22380.63671875,NA,NA
"348",2023-03-07 11:00:00,22376.068359375,NA,NA
"349",2023-03-07 12:00:00,22413.8046875,NA,NA
"350",2023-03-07 13:00:00,22369.544921875,NA,NA
"351",2023-03-07 14:00:00,22330.927734375,NA,NA
"352",2023-03-07 15:00:00,22352.111328125,NA,NA
"353",2023-03-07 16:00:00,22272.455078125,NA,NA
"354",2023-03-07 17:00:00,22339.4140625,NA,NA
"355",2023-03-07 18:00:00,22207.265625,NA,NA
"356",2023-03-07 19:00:00,22174.451171875,NA,NA
"357",2023-03-07 20:00:00,22079.625,NA,NA
"358",2023-03-07 21:00:00,22081.349609375,NA,NA
"359",2023-03-07 22:00:00,22122.96875,NA,NA
"360",2023-03-07 23:00:00,22218.908203125,NA,NA
"361",2023-03-08 00:00:00,22255.876953125,NA,NA
"362",2023-03-08 01:00:00,22193.8046875,NA,NA
"363",2023-03-08 02:00:00,22186.826171875,NA,NA
"364",2023-03-08 03:00:00,22169.22265625,NA,NA
"365",2023-03-08 04:00:00,22146.61328125,NA,NA
"366",2023-03-08 05:00:00,21980.765625,NA,NA
"367",2023-03-08 06:00:00,22050.736328125,NA,NA
"368",2023-03-08 07:00:00,21999.419921875,NA,NA
"369",2023-03-08 08:00:00,22017.216796875,NA,NA
"370",2023-03-08 09:00:00,22031.6953125,NA,NA
"371",2023-03-08 10:00:00,22122.2421875,NA,NA
"372",2023-03-08 11:00:00,22082.353515625,NA,NA
"373",2023-03-08 12:00:00,22014.2421875,NA,NA
"374",2023-03-08 13:00:00,21991.7578125,NA,NA
"375",2023-03-08 14:00:00,21998.46484375,NA,NA
"376",2023-03-08 15:00:00,22157.708984375,NA,NA
"377",2023-03-08 16:00:00,22152.9609375,NA,NA
"378",2023-03-08 17:00:00,22060.76953125,NA,NA
"379",2023-03-08 18:00:00,22037.74609375,NA,NA
"380",2023-03-08 19:00:00,22016.279296875,NA,NA
"381",2023-03-08 20:00:00,22107.623046875,NA,NA
"382",2023-03-08 21:00:00,22003.81640625,NA,NA
"383",2023-03-08 22:00:00,21836.76171875,NA,NA
"384",2023-03-08 23:00:00,21721.00390625,NA,NA
"385",2023-03-09 00:00:00,21743.69921875,NA,NA
"386",2023-03-09 01:00:00,21735.970703125,NA,NA
"387",2023-03-09 02:00:00,21784.259765625,NA,NA
"388",2023-03-09 03:00:00,21780.40234375,NA,NA
"389",2023-03-09 04:00:00,21752.5390625,NA,NA
"390",2023-03-09 05:00:00,21747.0078125,NA,NA
"391",2023-03-09 06:00:00,21743.271484375,NA,NA
"392",2023-03-09 07:00:00,21689.2734375,NA,NA
"393",2023-03-09 08:00:00,21696.689453125,NA,NA
"394",2023-03-09 09:00:00,21654.974609375,NA,NA
"395",2023-03-09 10:00:00,21673.60546875,NA,NA
"396",2023-03-09 11:00:00,21674.1171875,NA,NA
"397",2023-03-09 12:00:00,21625.052734375,NA,NA
"398",2023-03-09 13:00:00,21709.763671875,NA,NA
"399",2023-03-09 14:00:00,21718.7109375,NA,NA
"400",2023-03-09 15:00:00,21669.142578125,NA,NA
"401",2023-03-09 16:00:00,21515.78125,NA,NA
"402",2023-03-09 17:00:00,21470.486328125,NA,NA
"403",2023-03-09 18:00:00,21063.486328125,NA,NA
"404",2023-03-09 19:00:00,20862.9921875,NA,NA
"405",2023-03-09 20:00:00,20324.1796875,NA,NA
"406",2023-03-09 21:00:00,20244.486328125,NA,NA
"407",2023-03-09 22:00:00,20364.24609375,NA,NA
"408",2023-03-09 23:00:00,20361.517578125,NA,NA
"409",2023-03-10 00:00:00,20127.7578125,NA,NA
"410",2023-03-10 01:00:00,20113.05078125,NA,NA
"411",2023-03-10 02:00:00,20066.875,NA,NA
"412",2023-03-10 03:00:00,20075.1015625,NA,NA
"413",2023-03-10 04:00:00,19895.787109375,NA,NA
"414",2023-03-10 05:00:00,20020.193359375,NA,NA
"415",2023-03-10 06:00:00,19900.078125,NA,NA
"416",2023-03-10 07:00:00,19975.2890625,NA,NA
"417",2023-03-10 08:00:00,19956.234375,NA,NA
"418",2023-03-10 09:00:00,19873.064453125,NA,NA
"419",2023-03-10 10:00:00,19673.7265625,NA,NA
"420",2023-03-10 11:00:00,19761.294921875,NA,NA
"421",2023-03-10 12:00:00,19964.369140625,NA,NA
"422",2023-03-10 13:00:00,20200.095703125,NA,NA
"423",2023-03-10 14:00:00,19844.951171875,NA,NA
"424",2023-03-10 15:00:00,19999.224609375,NA,NA
"425",2023-03-10 16:00:00,20050.95703125,NA,NA
"426",2023-03-10 17:00:00,19944.501953125,NA,NA
"427",2023-03-10 18:00:00,19858.462890625,NA,NA
"428",2023-03-10 19:00:00,20038.126953125,NA,NA
"429",2023-03-10 20:00:00,19989.208984375,NA,NA
"430",2023-03-10 21:00:00,20081.48828125,NA,NA
"431",2023-03-10 22:00:00,20143.591796875,NA,NA
"432",2023-03-10 23:00:00,20184.74609375,NA,NA
"433",2023-03-11 00:00:00,20304.94140625,NA,NA
"434",2023-03-11 01:00:00,20755.314453125,NA,NA
"435",2023-03-11 02:00:00,20621.42578125,NA,NA
"436",2023-03-11 03:00:00,20644.4609375,NA,NA
"437",2023-03-11 04:00:00,20629.703125,NA,NA
"438",2023-03-11 05:00:00,20792.525390625,NA,NA
"439",2023-03-11 06:00:00,20423.009765625,NA,NA
"440",2023-03-11 07:00:00,20141.28125,NA,NA
"441",2023-03-11 08:00:00,20529.673828125,NA,NA
"442",2023-03-11 09:00:00,20329.013671875,NA,NA
"443",2023-03-11 10:00:00,20216.1171875,NA,NA
"444",2023-03-11 11:00:00,20165.47265625,NA,NA
"445",2023-03-11 12:00:00,20069.201171875,NA,NA
"446",2023-03-11 13:00:00,20188.783203125,NA,NA
"447",2023-03-11 14:00:00,20248.541015625,NA,NA
"448",2023-03-11 15:00:00,20259.42578125,NA,NA
"449",2023-03-11 16:00:00,20317.72265625,NA,NA
"450",2023-03-11 17:00:00,20444.830078125,NA,NA
"451",2023-03-11 18:00:00,20489.5390625,NA,NA
"452",2023-03-11 19:00:00,20456.49609375,NA,NA
"453",2023-03-11 20:00:00,20592.232421875,NA,NA
"454",2023-03-11 21:00:00,20490.380859375,NA,NA
"455",2023-03-11 22:00:00,20494.240234375,NA,NA
"456",2023-03-11 23:00:00,20636.458984375,NA,NA
"457",2023-03-12 00:00:00,20617.908203125,NA,NA
"458",2023-03-12 01:00:00,20606.609375,NA,NA
"459",2023-03-12 02:00:00,20621.212890625,NA,NA
"460",2023-03-12 03:00:00,20626.015625,NA,NA
"461",2023-03-12 04:00:00,20640.013671875,NA,NA
"462",2023-03-12 05:00:00,20587.748046875,NA,NA
"463",2023-03-12 06:00:00,20549.388671875,NA,NA
"464",2023-03-12 07:00:00,20521.447265625,NA,NA
"465",2023-03-12 08:00:00,20546.576171875,NA,NA
"466",2023-03-12 09:00:00,20524.947265625,NA,NA
"467",2023-03-12 10:00:00,20580.873046875,NA,NA
"468",2023-03-12 11:00:00,20575.705078125,NA,NA
"469",2023-03-12 12:00:00,20541.65625,NA,NA
"470",2023-03-12 13:00:00,20558.767578125,NA,NA
"471",2023-03-12 14:00:00,20561.41015625,NA,NA
"472",2023-03-12 15:00:00,20594.25390625,NA,NA
"473",2023-03-12 16:00:00,20631.951171875,NA,NA
"474",2023-03-12 17:00:00,21002.833984375,NA,NA
"475",2023-03-12 18:00:00,21449.03515625,NA,NA
"476",2023-03-12 19:00:00,21070.640625,NA,NA
"477",2023-03-12 20:00:00,21452.171875,NA,NA
"478",2023-03-12 21:00:00,21444.9609375,NA,NA
"479",2023-03-12 22:00:00,21873.517578125,NA,NA
"480",2023-03-12 23:00:00,22185.03125,NA,NA
"481",2023-03-13 00:00:00,22635.021484375,NA,NA
"482",2023-03-13 01:00:00,22465.6875,NA,NA
